,RepoID,IssueID,Title_Description,AST,FixedByID,Name,CreatedDate
572,azure-powershellWebScrap,1010,set azurevnetconfig give poor error messag localnetworksit addressprefix creat express rout vnet config vnet config set localnetworksit addressprefix follow localnetworksit localnetworksit name foo addressspac addressprefix addressprefix addressspac localnetworksit localnetworksitesalso set virtualnetworksit address prefix someth overlap virtualnetworksit name bar locat west us addressspac addressprefix addressprefix addressprefix addressprefix addressspacenow call set azurevnetconfig result error messag badrequest ip address prefix validth error messag someth descript like tell peopl overlap give prescript instruct fix tfsbridg tfsid,,markjbrown,network| service attention,9/30/2015
2116,azure-powershellWebScrap,718,use forc confirm correctli sever azur cmdlet allow use confirmprefer ex confirm fals without paramet effect exampl get azuresubscript subscriptionid id remov azuresubscript confirm fals still prompt confirm clear violat powershel design guidelin pleas updat cmdlet properli support confirmprefer relat paramet tfsbridg tfsid huboard order mileston order custom state,,markcowl,azure ps team,10/8/2015
2124,azure-powershellWebScrap,723,arm remov azureresourcelock fail paramet specifi tfsbridg tfsid,,gandhiniraj,arm| service attention,10/8/2015
1218,azure-powershellWebScrap,1125,inconsist cmdlet name get azurermvmextensionimag get azurermvmextensionimag name inconsist cmdlet vm name juri save azurermvhd there noth els vhd name complain tfsbridg tfsid,,hyonholee,compute| service attention,10/15/2015
930,azure-powershellWebScrap,1122,get azurermsqlserverfirewallrul return error specifi firewallrulenam paramet get azurermsqlserverfirewallrul cmdlet return notfound resourc found segment firewallrul error specifi firewallrulenam paramet use resourcegroupnam servernam paramet work fine step reproduc tfsbridg tfsid,,akromm,sql| service attention,10/15/2015
1224,azure-powershellWebScrap,1127,new azurermexpressroutecircuitpeeringconfig sharedkey paramet option configur sharedkey valu bgp peer session new azurermexpressroutecircuitpeeringconfig commandlet sharedkey paramet also ad set azurermexpressroutecircuitpeeringconfig commandlet tfsbridg tfsid,,markjbrown,network| service attention,10/16/2015
1220,azure-powershellWebScrap,1126,new azurermsqlserverfirewallrul return error specifi allowallazureip paramet new azurermsqlserverfirewallrul cmdlet return paramet set resolv use specifi name paramet error specifi allowallazureip paramet without paramet work fine step reproduc tfsbridg tfsid,,akromm,sql| service attention,10/16/2015
1237,azure-powershellWebScrap,1129,arm cmdlet equival start azuresqldatabaseimport azur modul contain start azuresqldatabaseimport start azuresqldatabaseexport cmdlet equival arm base cmdlet tfsbridg tfsid,,akromm,sql| service attention,10/17/2015
1248,azure-powershellWebScrap,1131,get azurermsqldatabas return tag databas tag defin preview cmdlet get azurermsqldatabas return tag releas preview tfsbridg tfsid,,akromm,sql| service attention,10/19/2015
1585,azure-powershellWebScrap,1134,set azurermsqldatabas overwrit exist tag use set azurermsqldatabas cmdlet exist tag get delet even tag paramet omit releas preview tfsbridg tfsid,,akromm,sql| service attention,10/19/2015
1600,azure-powershellWebScrap,1166,new azurermroleassign serviceprincipalnam paramet misnam serviceprincipalnam paramet new azurermroleassign seem misnam sinc paramet take applicationid servic princip name exampl follow come offici azur documentationnew azurermroleassign roledefinitionnam reader serviceprincipalnam azureadappl applicationid tfsbridg tfsid,,darshanhs90,resource authorization| service attention,10/25/2015
1602,azure-powershellWebScrap,1167,remov azurermresourcegroup print progress statu like new azurermresourcegroupdeploy make hard debug understand cmdlet hang one resourc delet vm belong virtual network differ rg print name resourc clean fail resourc success delet tfsbridg tfsid,,cormacpayne,arm| service attention,10/26/2015
1936,azure-powershellWebScrap,1179,new azurermresourc search sku paramet creat search servic discov undocu featur sku paramet work use search sku alon rais sku paramet miss error see code sku paramet undocu inconsist gener rule properti suppli hashtabl via propertyobject locat west europ work locat westeurop work resourc work search sku name searchservicesku search search sku sku search replicacount replicacount search partitioncount partitioncount new azurermresourc apivers locat west europ name searchservicenam sku sku resourcegroupnam sitenam resourcetyp microsoft search searchservic propertyobject search tfsbridg tfsid,,ravbhatnagar,arm| service attention,10/27/2015
1933,azure-powershellWebScrap,1177,updat azurevm propertychangenotallow number script current use azureresourcemanag start issu run updat azurevm cmdlet im current use version common use case ive issu ad addit disk exist vm use script coupl month without issu im make chang additionalunattendcont seem issu pass vm object way previous work code exampl ive abl work around issu pipe command togeth would like thank tfsbridg tfsid,,hyonholee,compute| service attention,10/27/2015
2243,azure-powershellWebScrap,1198,azur powershel allow add multipl endpoint privat port step repro creat vm azur add endpoint name remot endpoint use belowa get azurevm servicenam tfssdsandbox name tfssdsandboxv add azureendpoint name remotedesktop protocol tcp localport updat azurevm add endpoint name remoteendpoint use belowa get azurevm servicenam tfssdsandbox name tfssdsandboxv add azureendpoint name remot desktop protocol tcp localport updat azurevm add endpoint get azurevm servicenam tfssdsandbox name tfssdsandboxv add azureendpoint name powershel protocol tcp localport updat azurevm fail error unrel endpoint creat powershel updat azurevm badrequest local port endpoint remotedesktop alreadi use one endpoint role ensur local port number uniqu across endpoint within role line char nt name power shell protocol tcp localport updat azurevm categoryinfo closeerror updat azurevm cloudexcept fullyqualifiederrorid microsoft windowsazur command servicemanag iaa updateazurevmcommand tfsbridg tfsid,,hyonholee,compute| service attention,10/29/2015
12,azure-powershellWebScrap,1213,remov azurevmimag error vmimag includ diskconfigset behavior occur sever version still present remov azurevmimag fail imag includ diskconfigset follow errorremov azurevmimag badrequest oper support imag name myimagenam operationid ea bc fe bb faecad test azur vmimag delet ps char remov azurevmimag imagenam imagenam deletevhd categoryinfo closeerror remov azurevmimag computecloudexcept fullyqualifiederrorid microsoft windowsazur command servicemanag iaa diskrepositori removeazurevmimagei post detail imag fail delet creat code diskconfigset new azurevmimagediskconfigset diskconfigset set azurevmimageosdiskconfig os imageo hostcach readwrit osstat gener medialink osurl diskconfigset set azurevmimagedatadiskconfig lun lun hostcach none medialink dataurladd azurevmimag imagenam imagenam diskconfig diskconfigset descript imagedescript imag delet success classic portal tfsbridg tfsid,,hyonholee,compute| service attention,10/30/2015
2132,azure-powershellWebScrap,732,arm get azurevm capit resourcegroupnam properti valu problemth arm get azurevm command return object vm resourcegroupnam properti valu cap look unrefin inconsist rest arm start expect resultth get azurevm return unadulter resourcegroupnam design adher item sc make cmdlet case insensit case preserv strongli encourag develop guidelin topic within powershel design guidelin cheerstrevor sullivanmicrosoft mvp powershel tfsbridg tfsid,,hyonholee,compute| service attention,11/8/2015
1250,azure-powershellWebScrap,1340,set azurestorageblobcont requir read instead write version back like abl creat context use new azurestoragecontext sa token use access polici need grant write blob contain access polici set azurestorageblobcont work fine seem requir read write order write blob contain context new azurestoragecontext storageaccountnam accountnam sastoken sa protocol use work write grant requir read writeset azurestorageblobcont contain contain file folder file blob file context context forceth impact use secur way accept upload read enabl mean file avail anyon download tfsbridg tfsid,,blueww,service attention| storage,11/23/2015
1255,azure-powershellWebScrap,1359,azurerm resourc document pre paramet helloth new azurermpolicydefinit command document pre paramet img width alt screen shot src cheer trevor sullivan microsoft mvp powershel tfsbridg tfsid,,ravbhatnagar,arm| doc - internal| service attention,11/27/2015
1256,azure-powershellWebScrap,1361,azurerm document scope paramet new azurermpolicyassign document need thorough doesnt adequ authorit state valu pass paramet provid singl exampl cheerstrevor sullivanmicrosoft mvp powershel tfsbridg tfsid,,ravbhatnagar,arm| doc - internal| service attention,11/27/2015
1262,azure-powershellWebScrap,1367,operationsearchstr paramet get azurermprovideroper mandatori operationsearchstr paramet get azurermprovideroper command mandatori default command return full list possibl action taken resourc type resourc provid cheer trevor sullivan microsoft mvp powershel tfsbridg tfsid,,ravbhatnagar| maddieclayton,arm| service attention,11/28/2015
1261,azure-powershellWebScrap,1366,inconsist name get azurermprovideroper note separ issu azur resourc manag arm role base access control rbac term action use describ oper arm resourc new azurermroledefinit command use json input use get azurermprovideroper command intend return list action arm resourc type arm resourc provid thu get azurermprovideroper probabl renam get azurermresourceprovideract cheer trevor sullivan microsoft mvp powershel tfsbridg tfsid,,maddieclayton,azure ps team,11/28/2015
1260,azure-powershellWebScrap,1365,get azurermprovideroper renam get azurermresourceprovideroper note issu separ get azurermprovideroper command renam get azurermresourceprovideroper consist command name convent cheer trevor sullivan microsoft mvp powershel tfsbridg tfsid,,maddieclayton,azure ps team,11/28/2015
602,azure-powershellWebScrap,1286,webappdefaultparametersetnam miss cmdlet run get azurermwebappslot param result inthi happen defaultparameterset cmdlet tfsbridg tfsid,,panchagnula,app services| service attention,12/11/2015
56,azure-powershellWebScrap,2190,help issu remov azurermresourcelock syntax section doesnt mention locknam paramet locknam help complet miss help syntax section paramet shown mandatori arent paramet help need work clariti imag cheer trevor sullivan,,gandhiniraj,arm| service attention,1/5/2016
